DISPATCH LOCATION NAME,FPU,CALLBACK DELAY,LATITUDE,LONGITUDE,,
John Day Airport,NW_OR_005,120,44.4,-118.96,,
La Grande Airport,NW_OR_005,120,45.29,-118.005,,
Long GS,NW_OR_005,120,45.94417,-117.6175,,
Long Meadows GS,NW_OR_005,120,45.780991,-118.084724,,
McCall ID Airport,NW_OR_005,120,44.89,-116.1,,
McNary NWR,NW_OR_005,120,46.20127778,-118.993805,,
Moses Lake Airport,NW_OR_005,120,47.205,-119.3183333,,
NFJD RS,NW_OR_005,120,45.13472,-118.93611,,
Pendleton ODF,NW_OR_005,120,45.6875,-118.84278,,
Pendleton SEAT Base,NW_OR_005,120,45.69444,-118.84056,,
Pendleton SO Compound,NW_OR_005,120,45.68,-118.77,,
Pomeroy RS,NW_OR_005,120,46.475,-117.60167,,
Redmond Airport,NW_OR_005,120,44.255,-121.1483333,,
Richland SEAT Base,NW_OR_005,120,46.31,-119.3,,
Summit GS,NW_OR_005,120,45.47583,-118.20528,,
Tollgate GS,NW_OR_005,120,45.78,-118.08722,,
Tupper GS,NW_OR_005,120,45.06944,-119.49028,,
Ukiah ODF,NW_OR_005,120,45.13417,-118.93139,,
Umatilla BIA,NW_OR_005,120,45.66639,-118.67194,,
Umatilla Wildlife Refuge,NW_OR_005,120,45.91888889,-119.566666,,
Walla Walla RS,NW_OR_005,120,46.06778,-118.35639,,
Wenatchee Guard Station,NW_OR_005,120,46.1215,-117.3786,,
Baker Guard Station,NW_OR_006,45,44.43891667,-117.84725,,
Baker Rural FD,NW_OR_006,15,44.4444,-117.8499,,
Burns Junction Guard Station,NW_OR_006,75,42.77855556,-117.8472222,,
Ironside Rural FD,NW_OR_006,45,44.3678,-118.0022,,
Jordan Valley Guard Station,NW_OR_006,45,42.97644444,-117.0806667,,
Jordan Valley Rng Association,NW_OR_006,45,42.977,-117.0807,,
Juntura Guard Station,NW_OR_006,45,43.73736111,-118.0844167,,
McDermitt GS,NW_OR_006,45,41.99391667,-117.7148611,,
Ontario Airport,NW_OR_006,120,44.02811111,-117.0101389,,
Ontario Rural FD,NW_OR_006,15,44,-117.0101,,
Snake River GS,NW_OR_006,45,44.37188889,-117.2273889,,
Unity Guard Station,NW_OR_006,45,44.43891667,-118.1879167,,
Vale Guard Station,NW_OR_006,45,43.97591667,-117.2528333,,
Vale Rural FD,NW_OR_006,15,43.98,-117.3,,
Allison Guard Station,NW_OR_007,120,43.91861111,-119.5908333,,
Burns Airport,NW_OR_007,120,43.59111111,-118.9544444,,
Burns BLM Station,NW_OR_007,120,43.55666667,-119.083333,,
Burns Fire Department,NW_OR_007,120,43.5841,-119.0538,,
Burns FS Station,NW_OR_007,120,43.55666667,-119.0833333,,
Crane,NW_OR_007,120,43.415,-118.5769,,
Crow Flat Guard Station,NW_OR_007,120,43.84166667,-118.9519444,,
Fields,NW_OR_007,120,42.255,-118.6744,,
Frenchglen,NW_OR_007,120,42.83027778,-118.915,,
Hines Fire Department,NW_OR_007,120,43.5621,-119.082,,
Malheur National Widlife Refug,NW_OR_007,120,43.26555556,-118.8430556,,
ODF Burns Station,NW_OR_007,120,43.56666667,-119.083333,,
Riley,NW_OR_007,120,43.5397,-119.3028,,
1000 Creek,NW_OR_008,0,41.89305556,-118.9508333,,
Bly Mountain,NW_OR_008,0,42.3542,-121.3947,,
Bly Ranger District,NW_OR_008,0,42.40083,-121.044417,,
Camp Six,NW_OR_008,0,42.6,-121.0803,,
Chemult Ranger District,NW_OR_008,0,43.22655556,-121.7886111,,
Chiloquin Ranger District,NW_OR_008,0,42.57452778,-121.8833889,,
Crater Lake National Park,NW_OR_008,0,42.89706,-122.13441,,
Fort Rock Guard Station,NW_OR_008,0,43.43361,-120.83778,,
Gerber Guard Station,NW_OR_008,0,42.21,-121.13444,,
Gilchrist,NW_OR_008,0,43.477,-121.684,,
Hart Mountain,NW_OR_008,0,42.55916667,-119.6558333,,
KFRA,NW_OR_008,0,42.2371,-121.7984,,
Kingsley ATB,NW_OR_008,0,42.169996,121.745027,,
Klamath Marsh,NW_OR_008,0,42.96811389,-121.5817444,,
Klamath ODF,NW_OR_008,0,42.2371,-121.7984,,
Klamath Ranger District,NW_OR_008,0,42.23706667,-121.7983833,,
Lakeview Airport,NW_OR_008,0,42.16166667,-120.3983333,,
Lakeview BLM,NW_OR_008,0,42.17889,-120.35056,,
Lakeview ODF,NW_OR_008,0,42.2169,-120.3519,,
Lakeview Ranger District,NW_OR_008,0,42.21694444,-120.3519444,,
Paisley Ranger District,NW_OR_008,0,42.69277778,-120.5394444,,
Sand Creek,NW_OR_008,0,43.1333,-121.8022,,
Silver Lake ODF,NW_OR_008,0,43.1241,-121.0609,,
Silver Lake Ranger District,NW_OR_008,0,43.12411111,-121.0609167,,
Baker BLM,NW_OR_009,30,44.79,-117.84,,
Baker ODF,NW_OR_009,30,44.79,-117.84,,
Baker R.D.,NW_OR_009,30,44.7916,-117.8405,,
Billy Meadows Guard Station,NW_OR_009,120,45.8305,-117.0424,,
Eastern Oregon Regional Airpor,NW_OR_009,120,45.695,-118.8413,,
Enterprise R.D.,NW_OR_009,45,45.4263,-117.2647,,
Frazier,NW_OR_009,120,45.1666,-118.6166,,
Grangeville Smoke jumper Base,NW_OR_009,120,45.9425,-116.1233,,
Grant Regional Airport - John,NW_OR_009,120,44.4041,-118.9625,,
La Grande Airport,NW_OR_009,30,45.2902,-118.0072,,
La Grande ODF,NW_OR_009,30,45.32,-118.07,,
La Grande R.D.,NW_OR_009,30,45.3063,-118.0566,,
Lick Creek Guard Station,NW_OR_009,120,45.1638,-117.0341,,
McCall Smoke Jumper Base,NW_OR_009,120,44.8897,-116.1013,,
Pine Compound,NW_OR_009,45,44.8586,-117.0916,,
Redmond Smoke Jumper Base,NW_OR_009,120,44.25,-121.1333,,
Sled Springs,NW_OR_009,120,45.7063,-117.2827,,
Unity BLM,NW_OR_009,30,44.44,-118.17,,
Unity Compound,NW_OR_009,120,44.4425,-118.1733,,
Wallowa ODF,NW_OR_009,30,45.5767,-117.5383,,
Blue Mountain Compound,NW_OR_010,60,44.4161,-118.953,,
Blue Mountain Workcenter,NW_OR_010,60,44.5757,-118.4947,,
Crane Prairie Guard Station,NW_OR_010,60,44.1577,-118.4722,,
John Day Helibase,NW_OR_010,60,44.4041,-118.9636,,
Monument State Compound,NW_OR_010,60,44.8193,-119.4211,,
Prairie City RD,NW_OR_010,60,44.4604,-118.7136,,
CFPA_Bandon,NW_OR_011,120,43.01,-124.42,,
CFPA_Bridge,NW_OR_011,120,43.02,-124.01,,
CFPA_Coos Bay,NW_OR_011,120,43.35,-124.21,,
CFPA_Gold Beach,NW_OR_011,120,42.42,-124.42,,
CFPA_Harbor,NW_OR_011,120,42.04,-124.26,,
CFPA_Reedsport,NW_OR_011,120,42.69,-124.39,,
DFPA_Canyonville,NW_OR_011,120,42.93,-123.28,,
DFPA_Dillard,NW_OR_011,120,43.0927,-123.4318,,
DFPA_Dixonville,NW_OR_011,120,43.1875,-123.1699,,
DFPA_Drain,NW_OR_011,120,43.2166,-123.32,,
DFPA_Elkhead,NW_OR_011,120,43.4686,-123.1743,,
DFPA_Elkton,NW_OR_011,120,43.6351,-123.5672,,
DFPA_Fair Oaks,NW_OR_011,120,43.4253,-123.1121,,
DFPA_Glendale,NW_OR_011,120,42.74,-123.43,,
DFPA_Myrtle Creek,NW_OR_011,120,43.0179,-123.2771,,
DFPA_Rock Creek,NW_OR_011,120,43.3002,-123.9217,,
DFPA_Roseburg,NW_OR_011,120,43.2166,-123.3366,,
DFPA_Tenmile,NW_OR_011,120,43.0888,-123.595,,
DFPA_Tiller,NW_OR_011,120,43.9333,-123.958,,
DFPA_Tyee,NW_OR_011,120,43.4795,-123.5003,,
DFPA_Umpqua,NW_OR_011,120,43.369,-123.47,,
DFPA_West Fork,NW_OR_011,120,43.8788,-123.5496,,
Western Lane_Veneta,NW_OR_011,120,44.04,-123.36,,
"Astoria, OR",NW_WA_001,30,46.152243,-123.796216,,
"Friday Harbor, San Juan Island",NW_WA_001,30,48.522813,-123.023136,,
Hoodsport,NW_WA_001,120,47.40638889,-123.1413889,,
Kalaloch,NW_WA_001,60,47.60316,-124.36901,,
Lake Crescent,NW_WA_001,90,48.06012,-123.78979,,
Lewis and Clark,NW_WA_001,45,46.1521,-123.1521,,
OLP EOC,NW_WA_001,60,48.0998,-123.4319,,
Port Angeles,NW_WA_001,60,48.10094711,-123.4328327,,
Quilcene,NW_WA_001,120,47.82136,-122.88306,,
Quinault Nation,NW_WA_001,120,47.3466,-123.293,,
San Juan,NW_WA_001,45,48.5308,-123.0265,,
Baker River WC,NW_WA_002,0,48.5408,-121.844,,
Darrington RD Office,NW_WA_002,0,48.261,-121.6027,,
Enumclaw WC,NW_WA_002,0,47.207,-122.008,,
Glacier WC,NW_WA_002,0,48.8882,-121.9371,,
McCullough Seed Orchard,NW_WA_002,0,47.0642,-121.605,,
Mt. Baker RD-Sedro-Woolley,NW_WA_002,0,48.511,-122.2266,,
North Cascades Smokejumper Bas,NW_WA_002,0,48.4295,-120.1456,,
Pangborn Helibase,NW_WA_002,0,47.3988,-120.2068,,
Skykomish RD Office,NW_WA_002,0,47.7133,-121.3327,,
Snoqualmie RD-North Bend,NW_WA_002,0,47.4843,-121.762,,
Verlot WC,NW_WA_002,0,48.0929,-121.7795,,
25Mile Helibase,NW_WA_003,60,47.98916667,-120.2744444,,
Chelan Co FD,NW_WA_003,60,47.4702,-120.3353,,
Chelan RD (Ranch),NW_WA_003,60,47.8335,-119.9923,,
Cle Elum RD Office,NW_WA_003,60,47.19736667,-120.9550833,,
Entiat RD Office,NW_WA_003,60,47.67583333,-120.2097222,,
Fish Lake Airstrip,NW_WA_003,60,47.82,-120.724,,
Jefferson Helibase,NW_WA_003,60,46.914,-121.0402,,
Marblemount,NW_WA_003,60,48.53972222,-121.4488889,,
Methow RD (Win.),NW_WA_003,60,48.4775,-120.1861111,,
Naches RD Office,NW_WA_003,60,46.7297,-120.7013,,
NCSB,NW_WA_003,60,48.42638889,-120.1461111,,
NE DNR-Brewster,NW_WA_003,60,48.0991,-119.7776,,
NE DNR-Conconully,NW_WA_003,60,48.5558,-119.756,,
NE DNR-Loomis,NW_WA_003,60,48.8214,-119.6353,,
NE DNR-Loup Loup,NW_WA_003,60,48.4511,-119.7151,,
NE DNR-Malott,NW_WA_003,60,48.2836,-119.7071,,
NE DNR-Molson,NW_WA_003,60,48.9815,-119.2001,,
NE DNR-Omak/Oka,NW_WA_003,60,48.3851,-119.5531,,
NE DNR-Oroville,NW_WA_003,60,48.94,-119.4366,,
NE DNR-Pateros,NW_WA_003,60,48.0523,-119.9043,,
NE DNR-Tonasket,NW_WA_003,60,48.7047,-119.4347,,
Pangborn Helibase,NW_WA_003,60,47.39883333,-120.2068333,,
Pangborn SEAT Base,NW_WA_003,60,47.39883333,-120.206833,,
SE DNR-Cle Elum,NW_WA_003,60,47.1974,-120.9791,,
SE DNR-Ellensburg,NW_WA_003,60,47.0292,-120.5356,,
SE DNR-Wenatchee,NW_WA_003,60,47.4805,-120.3223,,
SE DNR-Yakima,NW_WA_003,60,46.6161,-120.5878,,
Stehekin,NW_WA_003,60,48.3075,-120.655,,
Tonasket RD Office,NW_WA_003,60,48.71083333,-119.4347222,,
Wen. River RD Office,NW_WA_003,60,47.59805556,-120.6597222,,
COA Mt. Tolman Fire Center,NW_WA_004,60,48.02555556,-118.7155556,,
COF Colville Airport,NW_WA_004,60,48.4515,-118.0895,,
COF Deer Park Airport,NW_WA_004,60,47.96666,-117.42667,,
COF Newport Ranger Station,NW_WA_004,60,48.1846,-117.0476,,
COF Republic Ranger Station,NW_WA_004,60,48.65,-118.7337,,
COF Sullivan Lake Ranger Sta.,NW_WA_004,60,48.8399,-117.2894,,
COF Three Rivers Ranger Sta.,NW_WA_004,60,48.6022,-118.0594,,
LPR Little Pend Oreille HQ,NW_WA_004,60,48.46666667,-117.7333,,
LRP Kettle Falls NPS,NW_WA_004,60,48.60536,-118.12151,,
LRP Spring Canyon Park,NW_WA_004,60,47.93486,-118.93811,,
NES Airway Heights,NW_WA_004,60,47.6446,-117.5933,,
NES Chewelah,NW_WA_004,60,48.5188,-117.8211,,
NES Colville,NW_WA_004,60,48.5466,-117.9055,,
NES Deer Park,NW_WA_004,60,47.9543,-117.5933,,
NES Deer Park Airport,NW_WA_004,60,47.9666,-117.4266,,
NES Ford,NW_WA_004,60,47.9082,-117.8058,,
NES Hunters,NW_WA_004,60,48.1168,-118.2019,,
NES Kettle Falls,NW_WA_004,60,48.6107,-118.0558,,
NES Mt Spokane Foothills,NW_WA_004,60,47.8021,-117.2291,,
NES N Pend Orellie County,NW_WA_004,60,48.6916,-117.4077,,
NES Northport,NW_WA_004,60,48.916,-117.7817,,
NES Republic,NW_WA_004,60,48.6482,-118.7378,,
NES S Pend Orellie County,NW_WA_004,60,48.1816,-117.3007,,
NES Spokane County,NW_WA_004,60,47.556,-117.2122,,
NES Springdale,NW_WA_004,60,48.0574,-117.7413,,
TBR Turnbull HQ,NW_WA_004,60,47.41666667,-117.5441667,,
Benton County FD #1 (District),NW_WA_005,15,46.1676,-119.1967,,
Benton County FD #1 (stn 110),NW_WA_005,15,46.1838,-119.1383,,
Benton County FD #1 (stn 120),NW_WA_005,15,46.1649,-119.0342,,
Benton County FD #1 (stn 130),NW_WA_005,15,46.1422,-119.2022,,
Benton County FD #1 (stn 140),NW_WA_005,15,46.2002,-119.3028,,
Benton County FD #1 (stn 150),NW_WA_005,15,46.2166,-119.38,,
Benton County FD #2 (stn 210),NW_WA_005,15,46.2654,-119.4879,,
Benton County FD #2 (stn 220),NW_WA_005,15,46.2853,-119.5324,,
Benton County FD #3 (stn 310),NW_WA_005,15,46.2091,-119.7747,,
Benton County FD #3 (stn 320),NW_WA_005,15,46.2382,-119.7067,,
Benton County FD #4 (stn 410),NW_WA_005,15,46.3138,-119.3676,,
Benton County FD #4 (stn 420),NW_WA_005,15,46.2766,-119.346,,
Benton County FD #5 (stn 510),NW_WA_005,15,46.1348,-119.4551,,
Benton County FD #5 (stn 520),NW_WA_005,15,46.1866,-119.5751,,
Benton County FD #5 (stn 530),NW_WA_005,15,46.1667,-119.6814,,
Benton County FD #5 (stn 550),NW_WA_005,15,46.1126,-119.85,,
Benton County FD #6 (stn 610),NW_WA_005,15,45.9357,-119.3557,,
Benton County FD #6 (stn 620),NW_WA_005,15,45.9401,-119.6014,,
Benton County FD #6 (stn 630),NW_WA_005,15,45.8839,-119.7254,,
Benton County FD #6 (stn 640),NW_WA_005,15,46.0583,-119.5593,,
Douglas Count FD #1 (Watrvile),NW_WA_005,15,47.6479,-120.0709,,
Douglas Count FD #2 (Wenatche),NW_WA_005,15,47.4109,-120.2811,,
Douglas Count FD #4 (Orondo),NW_WA_005,15,47.6233,-120.2274,,
Douglas Count FD #5 (Mansfild),NW_WA_005,15,47.8125,-119.6391,,
Douglas Count FD #7 (Downing),NW_WA_005,15,48.0615,-119.6893,,
Hanford FD (stn 91),NW_WA_005,15,46.6332,-119.5526,,
Hanford FD (stn 92),NW_WA_005,15,46.5514,-119.579,,
Hanford FD (stn 93),NW_WA_005,15,46.3706,-119.2774,,
Hanford FD (stn 94),NW_WA_005,15,46.4353,-119.3616,,
Hermiston FD,NW_WA_005,15,45.8386,-119.2911,,
Lakeview Ranch BLM,NW_WA_005,120,47.415,-118.739,,
Lincoln County FD #1 (Sprague),NW_WA_005,20,47.2993,-117.9765,,
Lincoln County FD #3 (Krupp),NW_WA_005,20,47.4082,-118.9841,,
Lincoln County FD #3 (Odessa),NW_WA_005,20,47.3343,-118.6909,,
Lincoln County FD #4 (Edwall),NW_WA_005,20,47.5058,-117.9506,,
Lincoln County FD #4 (Long Lk),NW_WA_005,20,47.8358,-117.851,,
Lincoln County FD #4 (Redan),NW_WA_005,20,47.6688,-117.8809,,
Lincoln County FD #5 (7 Bays),NW_WA_005,20,47.8515,-118.3414,,
Lincoln County FD #5 (Davnpt),NW_WA_005,20,47.6538,-118.1512,,
Lincoln County FD #5 (Egypt),NW_WA_005,20,47.8606,-118.2164,,
Lincoln County FD #5 (MilesCr),NW_WA_005,20,47.8777,-118.3239,,
Lincoln County FD #6 (Harigtn),NW_WA_005,20,47.4796,-118.2558,,
Lincoln County FD #7 (Creston),NW_WA_005,20,47.7579,-118.5204,,
Lincoln County FD #7 (Lincoln),NW_WA_005,20,47.8269,-118.4301,,
Lincoln County FD #7 (Wilbur),NW_WA_005,20,47.7591,-118.705,,
Lincoln County FD #8 (Almira),NW_WA_005,20,47.7116,-118.9398,,
Mid Columbia NWR - Columbia,NW_WA_005,60,46.90185183,-119.2375,,
Mid Columbia NWR - McNary,NW_WA_005,60,46.20127778,-118.9938056,,
Mid Columbia NWR - Seat Base,NW_WA_005,120,46.30833333,-119.322685,,
Mid Columbia NWR - Umatilla,NW_WA_005,60,45.92037036,-119.5666667,,
NE DNR - Reardan,NW_WA_005,60,47.6688,-117.8809,,
Royal City FD,NW_WA_005,15,46.9011,-119.6306,,
SE DNR - Glenwood,NW_WA_005,60,46.0187,-121.2906,,
SE DNR - Goldendale,NW_WA_005,60,45.8207,-120.8217,,
SE DNR - Husum,NW_WA_005,60,45.7993,-121.487,,
Spokane BLM - Border,NW_WA_005,60,47.668,-117.3265333,,
Spokane BLM - WRA,NW_WA_005,60,47.44212944,-120.3169907,,
Spokane County FD #3,NW_WA_005,15,47.47633333,-117.597,,
Walla Walla FD #5 (Burbank),NW_WA_005,15,46.1994,-119.0156,,
Walla Walla FD #6 (Touchet),NW_WA_005,15,46.0399,-118.6722,,
Yakima County FD #4 (Moxee),NW_WA_005,15,46.5553,-120.3861,,
Yakima County FD #5 (Flint),NW_WA_005,15,46.4466,-120.4288,,
Yakima County FD #5 (Zillah),NW_WA_005,15,46.4012,-120.259,,
Bear Springs Work Center,NW_WA_007,20,45.1148,-121.5259,,
Clackamas Lake GS,NW_WA_007,20,45.0985,-121.751,,
Cowlitz Valley Ranger Station,NW_WA_007,30,46.5359,-121.9599,,
Dufur Ranger Station,NW_WA_007,30,45.456,-121.1256,,
Estacada Ranger Station,NW_WA_007,60,45.2945,-122.3438,,
Fort Simcoe Helibase,NW_WA_007,120,46.3408,-120.8509,,
Herman Creek Work Center,NW_WA_007,60,45.6823,-121.8445,,
Hood River,NW_WA_007,20,45.7084,-121.63,,
"Molalla, OR",NW_WA_007,60,45.1547,-122.5535,,
Mount St. Helens,NW_WA_007,40,45.9272,-122.3804,,
Mt. Adams Ranger Station,NW_WA_007,20,46.0004,-121.5444,,
ODF_TD,NW_WA_007,30,45.6263,-121.2288,,
Parkdale Work Center,NW_WA_007,20,45.52,-121.5933,,
Randle,NW_WA_007,30,46.5353,-121.9572,,
Ripplebrook Helibase,NW_WA_007,90,45.0824,-122.0539,,
Ripplebrook Work Center,NW_WA_007,90,45.0792,-122.0534,,
Rock Creek Guard Station,NW_WA_007,20,45.2237,-121.8459,,
Station 802,NW_WA_007,40,45.599,-121.1352,,
"The Dalles, OR",NW_WA_007,30,45.6263,-121.2288,,
Toppenish Dispatch,NW_WA_007,30,46.3768,-120.3377,,
Trout Lake,NW_WA_007,30,45.9901,-121.5197,,
White Swan Ranger Station,NW_WA_007,30,46.3759,-120.7225,,
Zigzag Ranger Station,NW_WA_007,60,45.3435,-121.9424,,
COA Disautel Ranger Station,NW_WA_008,60,48.3544,-119.1956,,
COA Inchelium District Office,NW_WA_008,60,48.3103,-118.2181,,
COA Mt Tolman Fire Center,NW_WA_008,60,48.0256,-118.7156,,
COA Mt Tolman Helibase,NW_WA_008,60,48.0231,-118.7169,,
COA Nespelem District Office,NW_WA_008,60,48.1317,-118.9678,,
COA Omak Seat Base,NW_WA_008,60,48.4642,-119.5178,,
SPA Wellpint Dispatch,NW_WA_008,60,47.8881,-117.9856,,
Baca County,RM_CO_001,120,37.4067,-102.6172,,
Buffalo Creek,RM_CO_001,90,39.3889,-105.2736,,
Canon City,RM_CO_001,90,38.4466,-105.1917,,
Chaffee County,RM_CO_001,120,38.5355,-105.9992,,
El Paso County,RM_CO_001,120,38.708,-104.862,,
Elkhart,RM_CO_001,90,37.0011,-101.892,,
Fremont County Airport,RM_CO_001,90,38.4315,-105.107,,
Hartsel,RM_CO_001,120,39.021,-105.795,,
Jefferson County Airport,RM_CO_001,90,39.9132,-105.1218,,
Jefferson/Como,RM_CO_001,120,39.317,-105.892,,
La Junta,RM_CO_001,90,37.9882,-103.5335,,
La Veta,RM_CO_001,120,37.505,-105.0077,,
Lake George,RM_CO_001,90,38.9794,-105.3537,,
lake george FD,RM_CO_001,120,38.988,-105.366,,
Leadville,RM_CO_001,120,39.25,-106.212,,
Monument Fire Center,RM_CO_001,90,39.0838,-104.9049,,
"Morton County, Ks",RM_CO_001,120,37.0331,-101.898,,
NE Teller,RM_CO_001,120,38.9998,-105.0663,,
Otero County,RM_CO_001,120,37.9813,-103.5475,,
Platte Canyon,RM_CO_001,120,39.406,-105.482,,
Poncha Springs,RM_CO_001,90,38.5187,-106.0765,,
RM_CO_001North Fork,RM_CO_001,120,39.366,-105.244,,
Rye FPD,RM_CO_001,120,37.945,-104.835,,
Springfield,RM_CO_001,90,37.3871,-102.616,,
Talahassee,RM_CO_001,120,38.6121,-105.4496,,
Tri Lakes,RM_CO_001,120,39.0991,-104.8762,,
Wet Mountain FPD,RM_CO_001,120,38.1347,-105.4656,,
Woodland Park,RM_CO_001,90,39.0154,-105.0485,,
Gunnison,RM_CO_002,30,38.534,-106.933,,
Montrose,RM_CO_002,30,38.50883333,-107.8938333,,
Montrose Seat Base,RM_CO_002,30,38.5005,-107.8947,,
Norwood,RM_CO_002,30,38.13055381,-108.292308,,
Paonia,RM_CO_002,60,38.8683126,-107.592005,,
Chapin Helibase,RM_CO_003,60,37.158261,-108.484808,,
Columbine Station,RM_CO_003,60,37.227155,-107.601034,,
Contractor Bayfield,RM_CO_003,60,37.2305,-107.5915,,
Contractor Cortez,RM_CO_003,60,37.3408,-108.5986,,
Contractor Durango,RM_CO_003,60,37.2358,-107.8732,,
Contractor Ignacio,RM_CO_003,60,37.1353,-107.63,,
Contractor Lewis,RM_CO_003,60,37.5196,-108.6461,,
Contractor Mancos,RM_CO_003,60,37.3529,-108.3327,,
Contractor Pagosa,RM_CO_003,60,37.2566,-107.0798,,
Cortez FPD Station 2,RM_CO_003,60,37.3104,-108.6089,,
Cortez Montezuma County Airpor,RM_CO_003,60,37.303,-108.628056,,
DFRA Station 1,RM_CO_003,60,37.2358,-107.8732,,
Dolores Station,RM_CO_003,60,37.463384,-108.519474,,
Dolores Station - BLM,RM_CO_003,60,37.463384,-108.519474,,
Fort Lewis Helibase,RM_CO_003,60,37.232003,-108.050494,,
Hopkins Field (Nucla),RM_CO_003,60,38.238798,-108.563259,,
Job Corps,RM_CO_003,60,37.303598,-107.100592,,
Lewis-Arriola FPD,RM_CO_003,60,37.4427,-108.6435,,
Mancos FPD,RM_CO_003,60,37.3485,-108.2841,,
Mesa Verde Station,RM_CO_003,30,37.163985,-108.484699,,
Norwood Station,RM_CO_003,60,38.130403,-108.29061,,
Pagosa FPD,RM_CO_003,60,37.2566,-107.0798,,
Pagosa Station,RM_CO_003,60,37.270212,-107.003965,,
PLC Fire Cache,RM_CO_003,60,37.2735,-107.8932,,
Stevens Field,RM_CO_003,60,37.277505,-107.055874,,
Trimble Work Center,RM_CO_003,60,37.390326,-107.841589,,
Upper Pine FPD Station 1,RM_CO_003,60,37.2305,-107.5915,,
Vallecito Work Center,RM_CO_003,60,37.442541,-107.557348,,
Baca VFD,RM_CO_004,60,37.9866,-105.4133,,
Divide RD-Del Norte,RM_CO_004,60,37.67742222,-106.3415111,,
Great Sand Dunes NP,RM_CO_004,60,37.7266,-105.5163889,,
La Jara RD,RM_CO_004,60,37.240575,-105.9702444,,
La Jara VFD,RM_CO_004,60,37.1627,-105.9619,,
Mosca/Hooper VFD,RM_CO_004,60,37.3851,-105.8694,,
Saguache RD,RM_CO_004,60,38.09098056,-106.1502556,,
Saguache VFD,RM_CO_004,60,38.0883,-106.1422,,
South Fork VFD,RM_CO_004,60,37.6688,-106.6405,,
Artesia,RM_CO_005,30,40.2463,-108.9733,,
Brown s Park,RM_CO_005,30,40.8647,-109.0215,,
Craig Station,RM_CO_005,30,40.5138,-107.5308,,
Dinosaur,RM_CO_005,30,40.2463,-108.973305,,
Grand Lake VFD,RM_CO_005,30,40.253,-105.8249,,
Grandby CSFS,RM_CO_005,30,40.0865,-105.9387,,
Grandby VFD,RM_CO_005,30,40.0865,-105.9387,,
Greystone,RM_CO_005,30,40.6139,-108.6738,,
Hayden,RM_CO_005,30,40.4941,-107.2568,,
Hot Slupher VFD,RM_CO_005,30,40.0725,-106.0984,,
Kremmling,RM_CO_005,30,40.0564,-106.3792,,
Kremmling FS,RM_CO_005,30,40.0564,-106.3792,,
Maybell,RM_CO_005,60,40.5174,-108.0868,,
Meeker Station,RM_CO_005,30,40.037861,-107.9018,,
Meeker VFD,RM_CO_005,30,40.0379,-107.9018,,
Moffat County,RM_CO_005,30,40.5138,-107.5308,,
Oak Cr.,RM_CO_005,30,40.2762,-106.9573,,
Rangely,RM_CO_005,30,40.0886,-108.7981,,
Steamboat Station,RM_CO_005,30,40.4458,-106.8163,,
Steamboat2,RM_CO_005,60,40.4458,-106.8163,,
"Vernal, UT",RM_CO_005,60,40.4839,-109.5103,,
Walden Station,RM_CO_005,30,40.731972,-106.284583,,
Walden VFD,RM_CO_005,60,40.732,-106.2846,,
Winter Park VFD,RM_CO_005,60,39.8901,-105.7648,,
Yampa Station,RM_CO_005,30,40.1539,-106.9111,,
Aspen VFD,RM_CO_006,30,39.19,-106.82,,
BM - New Castle VFD,RM_CO_006,30,39.57,-107.45,,
BM - Silt VFD,RM_CO_006,30,39.55,-107.65,,
Breckenridge RW&B,RM_CO_006,30,39.48,-106.04,,
Carbondale VFD,RM_CO_006,30,39.4,-107.21,,
Central Orchard Mesa VFD,RM_CO_006,30,39.04,-108.453,,
DeBeque VFD,RM_CO_006,30,39.33,-108.22,,
Dillon Ranger District,RM_CO_006,30,39.63471,-106.07433,,
Eagle Ranger District,RM_CO_006,30,39.65138,-106.82744,,
EagleRiverFPD Avon,RM_CO_006,30,39.63,-106.51,,
EagleRiverFPD Edwards,RM_CO_006,30,39.65,-106.61,,
East Orchard Mesa VFD,RM_CO_006,30,39.075,-108.39,,
Gateway VFD,RM_CO_006,30,38.68,-108.97,,
Glade Park VFD,RM_CO_006,30,39,-108.74,,
Glenwood VFD,RM_CO_006,30,39.55,-107.33,,
Grand Jct. FD Station 3,RM_CO_006,30,39.089,-108.58,,
Grand Jct. FD Station 5,RM_CO_006,30,39.085,-108.65,,
Grand Junction Air Center,RM_CO_006,30,39.12333333,-108.5275,,
Grand Junction BLM,RM_CO_006,30,39.11937,-108.52811,,
GreaterEagleFPD,RM_CO_006,30,39.66,-106.93,,
GRVFPD,RM_CO_006,30,39.45,-108.05,,
Gypsum VFD,RM_CO_006,30,39.64,-106.95,,
Holy Cross Ranger District,RM_CO_006,30,39.607,-106.44615,,
Lake Dillon Fire-Dillon,RM_CO_006,30,39.64,-106.04,,
LakeDillonKeystone,RM_CO_006,30,39.6,-105.98,,
Lands End VFD,RM_CO_006,30,39,-108.45,,
Lower Valley VFD (Loma),RM_CO_006,30,39,-108.81,,
Mesa County VFD,RM_CO_006,30,39.08,-108.56,,
Plateau Valley Mesa,RM_CO_006,30,39.176,-108.136,,
Plateau Valley VFD (Collbran),RM_CO_006,30,39.16,-108.13,,
Rifle Air Base,RM_CO_006,30,39.52638889,-107.72618,,
Rifle Fire Protection District,RM_CO_006,30,39.54,-107.72,,
